algorithm,impl,message_size,trial,elapsed_ns,bytes_hashed,cpu_model,cpu_freq_hz,core,threads,os,compiler,build_flags,timestamp
blake3,blake3_c,262144,6,67250597,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,7,67288597,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,8,67281598,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,9,67295597,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,10,67457598,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,11,67279097,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,12,67276097,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,13,67261098,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,14,67280597,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,15,67274598,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,16,67273847,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,17,67274847,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:20Z
blake3,blake3_c,262144,18,67271848,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:21Z
blake3,blake3_c,262144,19,67284847,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:21Z
blake3,blake3_c,1048576,0,269340139,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:22Z
blake3,blake3_c,1048576,1,269729141,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:23Z
blake3,blake3_c,1048576,2,269197139,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:23Z
blake3,blake3_c,1048576,3,269248640,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:23Z
blake3,blake3_c,1048576,4,269312389,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:23Z
blake3,blake3_c,1048576,5,269472140,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:24Z
blake3,blake3_c,1048576,6,269156390,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:24Z
blake3,blake3_c,1048576,7,269772140,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:24Z
blake3,blake3_c,1048576,8,269995891,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:24Z
blake3,blake3_c,1048576,9,269453890,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:25Z
blake3,blake3_c,1048576,10,269429390,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:25Z
blake3,blake3_c,1048576,11,269738390,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:25Z
blake3,blake3_c,1048576,12,269296640,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:25Z
blake3,blake3_c,1048576,13,269145389,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:26Z
blake3,blake3_c,1048576,14,270018641,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:26Z
blake3,blake3_c,1048576,15,271758143,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:26Z
blake3,blake3_c,1048576,16,269306640,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:27Z
blake3,blake3_c,1048576,17,269215889,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:27Z
blake3,blake3_c,1048576,18,269256639,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:27Z
blake3,blake3_c,1048576,19,269324640,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:27Z
